angleToTrackAxis,trackPosition,11Sensor,rxSensor,ctrSensor,sxSensor,7Sensor,xSpeed,ySpeed,class
-0.010736,-0.005455,0.121455,0.318522,1.000000,0.480159,0.280302,0.359259,0.001514,5
-0.017749,-0.004986,0.158675,0.596850,1.000000,0.394264,0.246199,0.357260,-0.000022,0
-0.017797,-0.004525,0.173493,0.654905,0.974710,0.381728,0.238467,0.350756,0.000025,1
-0.017817,-0.004071,0.187989,0.710705,0.943140,0.369624,0.230946,0.344526,0.000032,1
-0.017821,-0.003624,0.202174,0.764520,0.913015,0.357859,0.223601,0.340442,0.000039,1
-0.017928,-0.003142,0.218073,0.831245,0.875465,0.344394,0.215381,0.350622,0.000068,1
-0.017859,-0.002641,0.233584,0.885835,0.845300,0.331756,0.207359,0.371446,-0.000177,6
-0.010760,-0.002243,0.207394,0.544370,1.000000,0.380130,0.221966,0.393558,0.000219,1
-0.011367,-0.001891,0.219750,0.590085,1.000000,0.363515,0.213666,0.416559,-0.000042,6
-0.002476,-0.001675,0.188088,0.393168,1.000000,0.461325,0.241477,0.438570,0.000895,1
-0.002768,-0.001590,0.191040,0.401789,1.000000,0.453621,0.238541,0.463063,-0.000257,1
-0.004048,-0.001479,0.198322,0.428990,1.000000,0.431274,0.231246,0.487281,-0.000466,1
-0.004085,-0.001328,0.201988,0.437298,1.000000,0.425090,0.228057,0.507871,0.000246,1
-0.004032,-0.001165,0.205588,0.444554,1.000000,0.419649,0.224962,0.517557,0.000038,1
-0.003553,-0.001013,0.207207,0.443257,1.000000,0.420258,0.223684,0.535010,0.000220,1
-0.003708,-0.000871,0.211108,0.453164,1.000000,0.412799,0.220227,0.552624,-0.000123,1
-0.003988,-0.000701,0.216200,0.467026,1.000000,0.402770,0.215772,0.574590,-0.000034,1
-0.004271,-0.000517,0.221688,0.482007,1.000000,0.392351,0.211067,0.597257,-0.000141,1
-0.003716,-0.000332,0.223600,0.480061,1.000000,0.392242,0.209284,0.619405,0.000444,1
-0.004111,-0.000156,0.229413,0.496971,0.997675,0.380784,0.204365,0.642405,-0.000332,1
-0.004066,0.000050,0.234013,0.506410,0.937350,0.373582,0.200367,0.667429,-0.000064,1
-0.003968,0.000268,0.238622,0.515230,0.875245,0.366552,0.196311,0.693271,0.000153,1
-0.003979,0.000480,0.243616,0.526140,0.809300,0.358417,0.191985,0.719319,-0.000293,1
-0.004079,0.000706,0.249346,0.539750,0.740465,0.348818,0.187120,0.728790,-0.000031,1
-0.003976,0.000940,0.254287,1.000000,0.672790,0.341140,0.182724,0.744176,0.000058,0
-0.004095,0.001173,0.260304,1.000000,0.602410,0.331121,0.177669,0.737062,-0.000013,0
0.008784,0.001241,0.209973,0.377221,0.683705,0.431187,0.224350,0.728910,0.005586,4
0.021418,0.000446,0.163586,0.254478,0.859825,0.476163,0.321134,0.720333,0.002018,0
0.021386,-0.000741,0.145055,0.226496,0.791955,0.438759,0.305002,0.710910,0.000041,3
0.021416,-0.001907,0.126739,0.941760,0.727515,0.402899,0.280066,0.682852,0.000018,3
0.021480,-0.002958,0.111771,0.899910,0.670255,0.370874,0.257720,0.655605,0.000004,3
0.021461,-0.004018,0.143794,0.856175,0.610925,0.338132,0.234992,0.590700,0.000036,3
0.014673,-0.004900,0.166533,0.760465,0.916370,0.351694,0.234459,0.550829,0.001985,4
-0.004928,-0.005086,0.141976,0.440910,0.815680,0.427551,0.259680,0.545038,0.001916,0
-0.010229,-0.004583,0.143129,0.368627,0.747650,0.459100,0.266508,0.539414,0.000988,4
-0.000044,-0.004397,0.121086,0.241442,0.643345,0.765875,0.310673,0.533329,0.000894,0
-0.000101,-0.004386,0.121455,0.242432,0.594265,0.710365,0.310111,0.527371,0.000269,0
-0.000175,-0.004372,0.121912,0.243670,0.548835,0.658695,0.309411,0.521843,0.000465,0
-0.000176,-0.004349,0.122415,0.244678,0.500580,0.603680,0.308909,0.516019,0.000765,0
-0.000163,-0.004322,0.122974,0.245742,0.455840,0.552365,0.308394,0.510610,0.000982,0
-0.000215,-0.004289,0.123801,0.247629,0.411877,0.501505,0.312602,0.505314,0.001243,0
-0.000379,-0.004247,0.125080,0.249775,0.368799,0.451197,0.521310,0.500152,0.001427,0
-0.000564,-0.004190,0.126745,0.232846,0.323358,0.397770,0.464135,0.494795,0.001657,0
-0.000653,-0.004121,0.128450,0.206903,0.278141,0.344268,0.406376,0.489590,0.001906,0
-0.002977,-0.004039,0.131266,0.184078,0.240961,0.298957,0.356368,0.485148,0.002192,2
-0.017249,-0.003666,0.138049,0.179098,0.226273,0.277106,0.329504,0.480705,0.000684,2
-0.031652,-0.002795,0.134697,0.168348,0.208388,0.253305,0.301282,0.476319,0.000859,2
-0.019906,-0.001600,0.118340,0.144494,0.176907,0.215148,0.258023,0.471879,0.002086,2
0.004322,-0.001283,0.102966,0.124100,0.151038,0.184084,0.222711,0.466902,0.001196,2
0.026572,-0.001783,0.085666,0.102505,0.124588,0.152798,0.187315,0.461711,0.001324,2
0.007039,-0.002634,0.089651,0.109673,0.135951,0.169022,0.208380,0.452922,-0.008202,2
-0.059317,-0.002431,0.149892,0.185389,0.226619,0.272026,0.319905,0.433355,-0.044058,0
-0.093833,-0.000869,0.207203,0.247917,0.292140,0.338415,0.385418,0.421351,-0.035193,2
-0.074552,0.001701,0.200791,0.236379,0.275840,0.318064,0.361865,0.417857,0.000515,0
-0.038865,0.003566,0.175112,0.204031,0.237287,0.274283,0.314121,0.414770,0.001118,0
-0.008747,0.004318,0.153882,0.177873,0.206200,0.238717,0.274888,0.410883,0.001461,2
0.013054,0.004284,0.137738,0.158459,0.183380,0.212646,0.246025,0.406824,0.001284,2
0.029546,0.003575,0.122670,0.140957,0.163326,0.190149,0.221444,0.401930,0.003080,2
-0.011945,0.003137,0.148457,0.173024,0.202216,0.235837,0.273262,0.392543,-0.008290,2
-0.029923,0.003791,0.168280,0.195695,0.227495,0.263220,0.302064,0.384562,-0.002184,0
0.001873,0.004188,0.144968,0.167339,0.194029,0.225043,0.259985,0.381153,0.000580,0
0.025625,0.003778,0.126355,0.145221,0.168205,0.195623,0.227431,0.377232,0.000967,2
0.045102,0.002828,0.109184,0.125215,0.145120,0.169454,0.198489,0.373534,0.000986,2
0.046005,0.001502,0.099919,0.115387,0.134878,0.159068,0.188323,0.368872,0.003637,2
-0.021293,0.000954,0.140370,0.166734,0.198346,0.234818,0.276258,0.356609,-0.010967,0
-0.024721,0.001577,0.148025,0.174954,0.206919,0.244387,0.298287,0.351626,-0.000455,0
-0.000373,0.001878,0.130683,0.153295,0.180797,0.214186,0.263287,0.348712,0.001023,2
0.017217,0.001685,0.117320,0.137014,0.161385,0.193092,0.242359,0.345789,0.000905,2
0.033047,0.001058,0.103561,0.120661,0.142305,0.173315,0.223780,0.342779,0.002675,2
0.001276,0.000568,0.120373,0.147479,0.192227,0.279009,0.515790,0.337543,0.002081,2
-0.004863,0.000856,0.138603,0.184465,0.278858,0.580130,1.000000,0.331615,-0.000150,1
0.021641,0.000652,0.124228,0.165332,0.249930,0.519925,1.000000,0.329382,0.000006,5
0.039871,-0.000087,0.119601,0.163825,0.263112,0.681060,1.000000,0.334643,0.001020,5
0.043305,-0.001148,0.108624,0.149898,0.244765,0.680805,1.000000,0.342128,0.000002,5
0.034385,-0.002191,0.105030,0.150907,0.271612,1.000000,0.687880,0.349294,0.000893,1
0.033617,-0.003061,0.094111,0.135751,0.246848,1.000000,0.711195,0.357687,-0.000022,1
0.026424,-0.003869,0.090259,0.135666,0.277261,1.000000,0.569085,0.364770,0.000675,5
0.015325,-0.004458,0.094110,0.153954,0.431847,1.000000,0.430116,0.372294,0.000592,1
0.014631,-0.004863,0.088078,0.145021,0.419254,1.000000,0.434709,0.381213,0.000007,1
0.005637,-0.005180,0.094599,0.172490,1.000000,0.819070,0.364486,0.389730,0.000472,5
-0.002767,-0.005193,0.109199,0.229661,1.000000,0.594640,0.312693,0.398174,-0.000362,1
-0.002542,-0.005115,0.110510,0.231324,1.000000,0.595945,0.312272,0.408213,0.000058,1
-0.002132,-0.005037,0.111407,0.231240,1.000000,0.600995,0.312857,0.418943,0.000085,1
-0.002005,-0.004973,0.112583,0.233077,1.000000,0.600980,0.312202,0.428941,-0.000007,1
-0.002344,-0.004901,0.114920,0.239570,1.000000,0.591365,0.308897,0.439731,-0.000073,1
-0.002640,-0.004820,0.117378,0.246199,1.000000,0.582485,0.305689,0.449947,-0.000056,1
-0.002807,-0.004725,0.119930,0.252444,1.000000,0.575545,0.302845,0.460737,-0.000055,1
-0.002786,-0.004624,0.122178,0.257061,1.000000,0.571990,0.300875,0.467312,-0.000025,0
-0.002762,-0.004529,0.124265,0.261318,1.000000,0.568750,0.299058,0.459888,-0.000001,0
-0.002735,-0.004437,0.126291,0.265428,1.000000,0.565645,0.297299,0.453147,0.000002,1
-0.002767,-0.004341,0.128560,0.270381,1.000000,0.561275,0.295150,0.447852,-0.000015,1
-0.002689,-0.004251,0.130396,0.273787,1.000000,0.559215,0.293705,0.443119,0.000015,1
-0.002845,-0.004157,0.132935,0.280041,1.000000,0.552670,0.290979,0.449371,-0.000049,1
-0.003248,-0.004056,0.136249,0.289520,1.000000,0.541645,0.286959,0.456791,-0.000068,0
-0.003262,-0.003941,0.138926,0.295294,1.000000,0.536975,0.284542,0.449022,0.000010,4
0.006575,-0.003986,0.116284,0.209387,0.959390,0.787930,0.342180,0.441205,0.001173,0
0.006691,-0.004206,0.111827,0.201055,0.915920,0.804725,0.348380,0.433728,0.000130,0
0.006839,-0.004427,0.107293,0.192532,0.872345,0.823070,0.354889,0.426208,0.000251,0
0.006850,-0.004648,0.103031,0.184859,0.832840,1.000000,0.360390,0.418915,0.000266,0
0.006912,-0.004850,0.099039,0.177552,0.795290,1.000000,0.365831,0.412125,0.000338,0
0.006982,-0.005062,0.094858,0.169903,0.755920,1.000000,0.371585,0.405047,0.000439,0
0.007083,-0.005272,0.090674,0.162200,0.716595,0.957105,0.377547,0.399355,0.000505,1
0.007106,-0.005479,0.086686,0.155020,0.679550,0.913620,0.382831,0.394546,0.000622,1
0.007136,-0.005668,0.083010,0.148389,0.645185,0.873335,0.387762,0.389036,0.000659,0
0.007177,-0.005867,0.079158,0.141430,0.609055,0.830965,0.392997,0.382444,0.000752,0
0.007272,-0.006060,0.075340,0.134446,0.572715,0.788840,0.398567,0.375786,0.000917,0
0.007373,-0.006251,0.071587,0.127584,0.537055,0.747200,0.404129,0.369347,0.000910,0
0.007453,-0.006439,0.067913,0.120915,0.502490,0.706150,0.409478,0.363069,0.000979,0
0.007444,-0.006623,0.064405,0.114681,0.469950,0.666000,0.413994,0.357535,0.001085,1
0.007545,-0.006803,0.060882,0.108270,0.436419,0.625585,0.423717,0.353452,0.001179,1
0.007550,-0.006970,0.057699,0.102602,0.406597,0.588315,0.723775,0.349109,0.001104,0
0.006287,-0.007139,0.055562,0.100427,0.388497,0.554845,0.684865,0.343332,0.002123,2
0.000694,-0.007160,0.060584,0.119227,0.403403,0.544000,0.673885,0.338254,0.001179,0
0.000736,-0.007147,0.060819,0.119603,0.372431,0.505925,0.628450,0.333010,0.001344,0
0.000822,-0.007135,0.060976,0.119734,0.343581,0.470313,0.586085,0.328989,0.001387,1
0.000753,-0.007122,0.061329,0.120570,0.315894,0.435433,0.544935,0.326028,0.001307,1
0.000786,-0.007108,0.061581,0.120995,0.287933,0.400188,0.503665,0.323346,0.001357,1
0.000854,-0.007092,0.061862,0.121407,0.257926,0.362007,0.459382,0.330840,0.001489,1
0.000685,-0.007077,0.062356,0.122734,0.230184,0.326018,0.418035,0.329427,0.001485,0
-0.000434,-0.007056,0.064079,0.121748,0.205745,0.293089,0.380280,0.325072,0.002356,2
-0.010251,-0.006877,0.081462,0.135452,0.207218,0.287230,0.372370,0.321235,0.002269,2
-0.021488,-0.006406,0.096553,0.144170,0.208006,0.281913,0.369171,0.324611,0.001335,1
-0.021722,-0.005856,0.089789,0.127159,0.180227,0.246196,0.324800,0.332822,0.001366,1
-0.009377,-0.005395,0.079460,0.108396,0.151340,0.208696,0.278653,0.342598,0.001299,1
-0.001765,-0.005256,0.075226,0.101136,0.140060,0.193526,0.264579,0.348145,0.002945,2
-0.004484,-0.005109,0.079108,0.106338,0.146718,0.201661,0.299655,0.343606,0.003006,2
-0.004582,-0.004898,0.081763,0.109317,0.149790,0.212907,0.329440,0.339066,0.001057,0
0.009281,-0.004951,0.071167,0.093463,0.127093,0.185067,0.298197,0.334094,0.002267,2
0.016908,-0.005218,0.063592,0.083001,0.113354,0.175921,0.288523,0.329356,0.002270,2
0.020643,-0.005640,0.056924,0.074477,0.106273,0.186097,0.291005,0.324497,0.004267,2
-0.030250,-0.005521,0.117486,0.206271,0.297866,0.386988,0.473078,0.317231,0.005020,0
-0.027097,-0.004728,0.158740,0.233410,0.314189,0.396454,0.477787,0.315065,0.001175,1
-0.019429,-0.004179,0.153420,0.214437,0.285520,0.361653,0.439355,0.313633,0.001312,1
-0.019408,-0.003702,0.144747,0.195799,0.258428,0.328646,0.402665,0.312738,0.001319,1
-0.019588,-0.003220,0.134070,0.176856,0.231543,0.295644,0.365638,0.321306,0.001367,1
-0.019605,-0.002711,0.121232,0.156637,0.203518,0.261034,0.326424,0.342215,0.001382,1
0.000973,-0.002415,0.104637,0.132624,0.170986,0.220585,0.280032,0.368483,0.001484,1
0.019800,-0.002687,0.087830,0.109778,0.140726,0.182758,0.236053,0.393148,0.002352,2
0.018490,-0.003196,0.083734,0.105499,0.136591,0.179254,0.233596,0.387790,0.002112,2
0.015275,-0.003659,0.081182,0.103346,0.135375,0.179563,0.235721,0.381932,0.002857,2
-0.024505,-0.003591,0.116599,0.153735,0.203248,0.263699,0.331718,0.374755,-0.005724,0
-0.007966,-0.003088,0.105456,0.136122,0.178198,0.231907,0.295004,0.370185,0.001180,0
0.011349,-0.003127,0.089300,0.113268,0.147215,0.192952,0.249896,0.368186,0.002679,2
0.009453,-0.003374,0.088135,0.112437,0.147033,0.193707,0.251669,0.363200,0.002133,2
0.006804,-0.003539,0.088343,0.113329,0.148960,0.196890,0.256038,0.358638,0.002169,2
-0.037025,-0.003207,0.136405,0.179053,0.233392,0.297044,0.366591,0.351173,0.001311,2
-0.051648,-0.001909,0.171920,0.220042,0.277913,0.342912,0.412105,0.346384,0.000340,0
-0.031597,-0.000772,0.155662,0.195877,0.246020,0.304690,0.369416,0.343502,0.000659,1
-0.012679,-0.000202,0.139315,0.173005,0.216267,0.268841,0.328997,0.341504,0.000617,1
0.007489,-0.000118,0.120979,0.148440,0.184697,0.230567,0.285353,0.339872,0.000557,1
0.025770,-0.000531,0.103365,0.125653,0.155768,0.195315,0.244671,0.349053,0.001415,2
0.025516,-0.001204,0.097669,0.119487,0.149341,0.189008,0.238929,0.345672,0.001887,2
0.022960,-0.001813,0.093906,0.115850,0.146214,0.186885,0.238203,0.341020,0.002520,2
-0.016705,-0.001945,0.126317,0.160881,0.206243,0.268658,0.822925,0.334321,0.002841,2
-0.057845,-0.000750,0.193672,0.255894,0.765725,0.578385,0.366108,0.326505,-0.000842,0
-0.038813,0.000476,0.178210,0.236717,0.735095,0.557890,0.371121,0.323965,0.000136,1
-0.019602,0.001215,0.162826,0.218212,0.704810,0.537300,0.370111,0.321883,0.000082,1
-0.001531,0.001465,0.148436,0.201497,0.676690,0.517925,0.365883,0.321963,0.000065,1
0.018220,0.001254,0.133023,0.183844,0.646670,0.497084,0.359114,0.335582,0.000088,1
0.037534,0.000546,0.118715,0.167829,0.615830,0.475126,0.349511,0.359040,0.000035,1
0.056412,-0.000748,0.104526,0.152370,0.582515,0.451069,0.337282,0.384101,-0.000059,1
0.056366,-0.002380,0.090707,0.137872,0.547560,0.425653,0.323107,0.409378,0.000051,1
0.048964,-0.004029,0.078296,0.127024,0.510300,0.398198,0.306425,0.419445,0.000016,0
0.037289,-0.005341,0.068558,0.123877,0.473953,0.371209,0.289076,0.413166,0.000002,0
0.015385,-0.006223,0.077554,0.506150,0.400400,0.314090,0.248075,0.406607,-0.000182,2
-0.004134,-0.006356,0.541920,0.431263,0.338983,0.267060,0.213774,0.400572,-0.000312,0
-0.016206,-0.006039,0.488897,0.385444,0.301910,0.238615,0.192515,0.394458,-0.000534,4
-0.015975,-0.005545,0.485194,0.381091,0.297253,0.234020,0.188217,0.388226,-0.000335,4
-0.023402,-0.005018,0.450341,0.350937,0.272725,0.214893,0.173496,0.382713,-0.000002,4
-0.024342,-0.004341,0.439782,0.340483,0.262997,0.206268,0.166029,0.377186,-0.000288,4
-0.023473,-0.003690,0.436479,0.335936,0.257756,0.200913,0.160927,0.371881,-0.000493,4
-0.026299,-0.003025,0.418154,0.319212,0.243404,0.189083,0.151282,0.366701,-0.000658,4
-0.025299,-0.002347,0.414667,0.314294,0.237724,0.183328,0.145851,0.361522,-0.000492,4
-0.022877,-0.001669,0.416888,0.313823,0.235194,0.179691,0.141843,0.356113,-0.001770,4
0.027174,-0.001616,0.194301,0.513730,0.394064,0.295599,0.221858,0.347931,0.000474,4
0.061223,-0.002996,0.081643,0.120513,0.555715,0.434619,0.332348,0.340181,0.000497,0
0.044412,-0.004407,0.076909,0.131226,0.494392,0.385770,0.297794,0.335457,0.000625,2
0.024770,-0.005238,0.085975,0.536950,0.424222,0.330425,0.257844,0.331129,0.000688,2
-0.001029,-0.005551,0.548315,0.434834,0.339785,0.265675,0.211019,0.326464,-0.000535,0
-0.011185,-0.005398,0.503565,0.396135,0.308599,0.242019,0.193646,0.322000,-0.000147,0
-0.017799,-0.005047,0.472998,0.369638,0.287084,0.225379,0.181020,0.317939,-0.001043,4
-0.017025,-0.004642,0.472197,0.367879,0.284631,0.222598,0.178203,0.313655,-0.000965,4
-0.021356,-0.004240,0.450629,0.349020,0.269151,0.210429,0.168759,0.309625,-0.000147,4
-0.021872,-0.003763,0.443652,0.341963,0.262480,0.204457,0.163562,0.305699,-0.001075,4
-0.021185,-0.003309,0.441694,0.339031,0.258954,0.200778,0.160024,0.301917,-0.001096,4
-0.003772,-0.002977,0.512670,0.397247,0.302526,0.231067,0.180338,0.299482,-0.005365,6
0.016164,-0.003315,0.607665,0.481703,0.372037,0.283991,0.218645,0.300291,-0.000120,0
0.007728,-0.003581,0.570420,0.449146,0.345906,0.264914,0.205720,0.296724,-0.000198,0
-0.001159,-0.003662,0.530785,0.414746,0.318423,0.244674,0.191580,0.293510,-0.000199,1
-0.009945,-0.003541,0.491103,0.380578,0.291258,0.224506,0.177114,0.291364,-0.000225,1
-0.018127,-0.003248,0.453597,0.348562,0.265926,0.205561,0.163219,0.289676,-0.000238,1
-0.026929,-0.002740,0.412548,0.313863,0.238623,0.185002,0.147852,0.297253,-0.000315,1
-0.035946,-0.001992,0.369366,0.277748,0.210333,0.163523,0.131487,0.318279,-0.000260,1
-0.037700,-0.001131,0.352458,0.261944,0.196533,0.151913,0.121781,0.317888,-0.001097,4
-0.036648,-0.000243,0.345226,0.253242,0.187556,0.143497,0.114213,0.313332,-0.001198,4
-0.040668,0.000595,0.319131,0.230686,0.169358,0.129177,0.102827,0.309201,-0.000266,4
-0.041026,0.001560,0.304321,0.215884,0.156006,0.117760,0.093162,0.304875,-0.001218,4
-0.040010,0.002429,0.295299,0.205381,0.145726,0.108581,0.085193,0.300810,-0.001286,4
-0.022931,0.003143,0.355340,0.245481,0.168007,0.119601,0.090214,0.296178,-0.006121,4
0.015218,0.002979,0.593760,0.405400,0.285555,0.195769,0.137297,0.290821,-0.000006,0
0.007321,0.002734,0.532655,0.372238,0.260587,0.180080,0.128663,0.287371,-0.000336,4
0.007584,0.002555,0.754900,0.375900,0.264329,0.183484,0.131495,0.283983,-0.001352,4
0.008512,0.002344,0.705735,0.384564,0.270858,0.188931,0.135738,0.280411,-0.001387,4
0.026731,0.001994,0.589170,0.692015,0.346775,0.244494,0.172895,0.276462,-0.006593,4
0.050864,0.000915,0.162088,0.549005,0.653565,0.349950,0.249319,0.272615,-0.000322,0
0.043428,-0.000026,0.163801,0.530975,0.629740,0.335489,0.241292,0.269775,-0.000326,0
0.035484,-0.000861,0.171976,0.511745,0.604660,0.320064,0.231800,0.267586,-0.000359,1
0.028085,-0.001488,0.193071,0.493520,0.581295,0.305839,0.222316,0.264866,-0.000359,1
0.020743,-0.001967,0.268302,0.475217,0.558125,0.291802,0.212343,0.262865,-0.000341,1
0.012451,-0.002324,0.333330,0.456200,0.533815,0.275408,0.200639,0.276479,-0.000443,1
0.004811,-0.002515,0.331424,0.433854,0.506855,0.261772,0.190279,0.310081,-0.000239,1
-0.003116,-0.002542,0.318816,0.406668,0.474894,0.248941,0.179977,0.349214,-0.000366,1
-0.013004,-0.002327,0.302416,0.376385,0.438757,0.233655,0.167031,0.368675,-0.000341,1
-0.024394,-0.001781,0.284971,0.346947,0.403036,0.226254,0.151732,0.394585,-0.000502,1
-0.035986,-0.000848,0.263099,0.314926,0.364744,0.412036,0.136178,0.401350,-0.000519,0
-0.041374,0.000385,0.240352,0.283715,0.327546,0.370794,0.120945,0.394834,-0.000487,0
-0.041343,0.001560,0.218022,0.254624,0.293154,0.332540,0.115358,0.389002,-0.000337,0
-0.041329,0.002721,0.195110,0.225807,0.259302,0.294750,0.331255,0.383605,-0.000146,0
-0.050991,0.004071,0.179382,0.205653,0.235010,0.266894,0.300583,0.377846,0.000474,2
-0.022391,0.005149,0.160467,0.182710,0.208163,0.236565,0.267422,0.372498,-0.000077,0
0.005639,0.005359,0.142533,0.161513,0.183683,0.209029,0.237291,0.367192,0.000285,2
0.030506,0.004881,0.125299,0.141543,0.160876,0.183489,0.209348,0.361988,0.000462,2
0.040003,0.003794,0.113938,0.129045,0.147272,0.168916,0.194053,0.355684,0.003010,2
0.002837,0.003262,0.131491,0.150856,0.173791,0.200295,0.230051,0.346288,-0.007763,0
0.032918,0.002767,0.111163,0.126871,0.145938,0.168663,0.195074,0.341621,0.000603,2
0.054687,0.001690,0.094235,0.107327,0.123543,0.143379,0.167140,0.337232,0.000385,2
0.076431,-0.000009,0.075333,0.085714,0.098876,0.115481,0.136135,0.332651,0.001178,2
0.054117,-0.001777,0.071328,0.083068,0.098302,0.117854,0.142333,0.325583,0.004026,2
-0.028304,-0.002252,0.113139,0.137509,0.167130,0.208854,0.281193,0.309441,-0.008263,0
-0.037851,-0.001351,0.128401,0.155925,0.199812,0.281061,0.436064,0.301956,-0.000565,0
-0.012164,-0.000820,0.112948,0.137283,0.176697,0.250532,0.402169,0.298129,0.000556,2
0.005953,-0.000740,0.103203,0.127476,0.168354,0.250631,0.400118,0.294450,0.000584,2
0.024797,-0.001079,0.093743,0.118129,0.161320,0.257387,0.395013,0.290739,0.001034,2
0.003139,-0.001427,0.132564,0.202398,0.340073,0.425253,0.492343,0.284918,0.006889,0
0.007198,-0.001444,0.163814,0.278081,0.368147,0.437136,0.496041,0.280988,-0.000420,0
0.007133,-0.001599,0.161005,0.263296,0.343809,0.409309,0.466576,0.277460,-0.000362,0
0.007145,-0.001761,0.157862,0.246298,0.317951,0.379687,0.435096,0.274702,-0.000329,1
0.007155,-0.001911,0.154962,0.229768,0.293936,0.352057,0.405582,0.272321,-0.000281,1
0.007180,-0.002070,0.151706,0.211639,0.268501,0.322669,0.374018,0.271612,-0.000209,1
0.006917,-0.002229,0.145105,0.193207,0.243153,0.293132,0.342026,0.283022,-0.000191,1
0.006756,-0.002388,0.134191,0.172930,0.216036,0.261413,0.307440,0.303820,-0.000099,1
0.008127,-0.002566,0.118251,0.148670,0.184655,0.224732,0.267249,0.325657,0.000286,1
0.005885,-0.002759,0.103922,0.128192,0.158157,0.193189,0.232032,0.334167,0.000621,2
-0.005147,-0.002755,0.093498,0.113775,0.139439,0.170489,0.206152,0.329279,0.000609,2
0.012931,-0.002826,0.081448,0.098245,0.120032,0.147318,0.179870,0.324658,0.001584,2
-0.011871,-0.002874,0.095797,0.117005,0.143714,0.175774,0.212284,0.318007,0.004719,2
-0.035533,-0.002091,0.120343,0.146049,0.176827,0.211954,0.250268,0.310996,-0.000785,0
-0.009464,-0.001568,0.105166,0.126122,0.152013,0.182738,0.217588,0.306846,0.000991,2
0.009002,-0.001541,0.093966,0.111877,0.134459,0.162003,0.194195,0.303064,0.000977,2
0.025860,-0.001912,0.082261,0.097502,0.117108,0.141693,0.171343,0.299223,0.002211,2
0.000314,-0.002193,0.093827,0.112981,0.137185,0.166592,0.200654,0.293207,0.007121,2
-0.034375,-0.001516,0.124163,0.149527,0.179744,0.214168,0.251731,0.286316,-0.000575,0
-0.011837,-0.001015,0.111171,0.132570,0.158722,0.189467,0.224102,0.282644,0.001094,2
0.006549,-0.000931,0.100097,0.118548,0.141531,0.169247,0.201345,0.279063,0.001094,2
0.017042,-0.001172,0.092380,0.109186,0.130392,0.156400,0.187073,0.275446,0.004970,2
-0.027072,-0.001008,0.122388,0.146378,0.175102,0.208090,0.244417,0.268432,0.009994,2
-0.067842,0.000234,0.168277,0.198305,0.231899,0.268139,0.305997,0.262253,-0.000221,1
-0.042229,0.001351,0.152192,0.178003,0.207661,0.240583,0.275931,0.259085,-0.000001,1
-0.017910,0.001919,0.136813,0.159013,0.185115,0.214873,0.247695,0.256429,0.000004,1
0.006586,0.002025,0.121105,0.139952,0.162597,0.189110,0.219200,0.259747,0.000069,1
0.022551,0.001732,0.109930,0.126692,0.147130,0.171505,0.199741,0.264386,0.002027,2
0.031271,0.001266,0.102278,0.117870,0.137083,0.160289,0.187543,0.259149,0.002143,2
0.031466,0.000662,0.098116,0.113530,0.132662,0.155931,0.183416,0.253220,0.006171,2
-0.007774,0.000619,0.120637,0.141441,0.166476,0.195643,0.228409,0.246349,0.002009,0
0.014244,0.000571,0.106624,0.124264,0.145934,0.171865,0.201864,0.242198,-0.000004,1
0.034517,0.000105,0.092815,0.107683,0.126302,0.149167,0.176423,0.246127,0.001188,5
0.044205,-0.000574,0.083727,0.097174,0.114246,0.135583,0.161522,0.244130,0.002316,2
0.047580,-0.001401,0.076518,0.089195,0.105519,0.126239,0.151822,0.238995,0.005096,2
0.004094,-0.001733,0.095301,0.113946,0.137426,0.170849,0.228047,0.231572,0.012506,2
-0.040778,-0.001043,0.134764,0.171164,0.236973,0.649505,0.555255,0.225135,0.000266,0
-0.019011,-0.000521,0.122947,0.156159,0.216207,0.362568,0.542390,0.220925,-0.000006,0
-0.004262,-0.000322,0.117431,0.151170,0.214402,0.598680,0.511390,0.216979,0.001149,2
0.006853,-0.000317,0.116246,0.153440,0.228187,0.556555,0.469253,0.218564,0.002388,5
0.015342,-0.000452,0.121760,0.168618,0.277533,0.499180,0.410537,0.227231,0.002393,5
0.032195,-0.000825,0.120651,0.171490,0.538960,0.463785,0.378991,0.233765,0.000006,0
0.036586,-0.001436,0.112502,0.159903,0.518700,0.447035,0.368432,0.229642,-0.000004,1
0.036576,-0.002089,0.103938,0.147739,0.497343,0.429286,0.356628,0.227767,-0.000029,1
0.036581,-0.002698,0.095931,0.136351,0.477498,0.412738,0.345182,0.226415,-0.000053,1
0.033185,-0.003321,0.091011,0.131574,0.448699,0.387146,0.324550,0.231597,0.001075,5
0.028379,-0.003830,0.088766,0.131824,0.417580,0.359256,0.301478,0.242025,0.000807,5
0.021174,-0.004261,0.090152,0.141385,0.381138,0.326551,0.274101,0.252453,0.000829,5
0.013629,-0.004590,0.094079,0.394441,0.342407,0.292429,0.246022,0.264575,0.000175,1
0.012867,-0.004865,0.090542,0.366189,0.317376,0.271475,0.229839,0.277995,0.000091,5
0.004338,-0.005042,0.371138,0.321197,0.276859,0.236601,0.201342,0.291284,0.000530,5
0.001212,-0.005083,0.331257,0.286357,0.246135,0.210630,0.180315,0.305032,-0.000575,1
0.001420,-0.005131,0.294168,0.253378,0.217374,0.186435,0.160596,0.315075,-0.000743,0
